holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,296.77,0.0,0.0,1,Clear,sky is clear,2015-07-28 01:00:00,608
None,296.65,0.0,0.0,40,Clouds,scattered clouds,2015-07-28 02:00:00,317
None,296.5,0.0,0.0,1,Clear,sky is clear,2015-07-28 03:00:00,357
None,296.36,0.0,0.0,1,Clear,sky is clear,2015-07-28 04:00:00,868
None,296.51,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2015-07-28 05:00:00,3011
None,296.14,8.02,0.0,40,Rain,heavy intensity rain,2015-07-28 06:00:00,5101
None,296.14,8.02,0.0,40,Thunderstorm,thunderstorm with light drizzle,2015-07-28 06:00:00,5101
None,295.12,20.24,0.0,90,Rain,very heavy rain,2015-07-28 07:00:00,4302
None,295.12,20.24,0.0,90,Thunderstorm,thunderstorm with heavy rain,2015-07-28 07:00:00,4302
None,295.12,20.24,0.0,90,Mist,mist,2015-07-28 07:00:00,4302
None,294.58,13.32,0.0,90,Rain,heavy intensity rain,2015-07-28 08:00:00,5045
None,294.58,13.32,0.0,90,Mist,mist,2015-07-28 08:00:00,5045
None,294.58,13.32,0.0,90,Thunderstorm,proximity thunderstorm,2015-07-28 08:00:00,5045
None,295.04,5.52,0.0,75,Rain,heavy intensity rain,2015-07-28 09:00:00,4786
None,295.87,0.0,0.0,1,Clear,sky is clear,2015-07-28 10:00:00,4287
None,297.2,0.0,0.0,1,Clear,sky is clear,2015-07-28 11:00:00,4590
None,297.93,0.0,0.0,1,Clear,sky is clear,2015-07-28 12:00:00,4878
None,299.41,0.0,0.0,75,Clouds,broken clouds,2015-07-28 13:00:00,4762
None,300.58,0.0,0.0,90,Clouds,overcast clouds,2015-07-28 14:00:00,5398
None,300.92,0.0,0.0,90,Clouds,overcast clouds,2015-07-28 15:00:00,5617
None,300.99,0.0,0.0,90,Clouds,overcast clouds,2015-07-28 16:00:00,6622
None,300.49,0.0,0.0,90,Clouds,overcast clouds,2015-07-28 17:00:00,6549
None,300.39,0.0,0.0,90,Rain,light rain,2015-07-28 18:00:00,4770
None,300.11,0.0,0.0,40,Clouds,scattered clouds,2015-07-28 19:00:00,3195
None,298.93,0.0,0.0,40,Clouds,scattered clouds,2015-07-28 20:00:00,2841
None,298.42,0.0,0.0,1,Clear,sky is clear,2015-07-28 21:00:00,2586
None,295.51,0.0,0.0,1,Clear,sky is clear,2015-07-28 22:00:00,1786
None,294.29,0.0,0.0,20,Clouds,few clouds,2015-07-28 23:00:00,1167
None,294.01,0.0,0.0,1,Clear,sky is clear,2015-07-29 00:00:00,620
None,293.02,0.0,0.0,1,Clear,sky is clear,2015-07-29 01:00:00,414
None,292.34,0.0,0.0,1,Clear,sky is clear,2015-07-29 02:00:00,305
None,292.22,0.0,0.0,1,Clear,sky is clear,2015-07-29 03:00:00,381
None,291.37,0.0,0.0,1,Clear,sky is clear,2015-07-29 04:00:00,899
None,291.28,0.0,0.0,1,Clear,sky is clear,2015-07-29 05:00:00,2951
None,291.31,0.0,0.0,1,Clear,sky is clear,2015-07-29 06:00:00,5826
None,292.04,0.0,0.0,1,Clear,sky is clear,2015-07-29 07:00:00,5529
None,293.4,0.0,0.0,1,Clear,sky is clear,2015-07-29 08:00:00,5299
None,293.84,0.0,0.0,1,Clear,sky is clear,2015-07-29 09:00:00,4113
None,296.25,0.0,0.0,1,Clear,sky is clear,2015-07-29 10:00:00,4217
None,296.87,0.0,0.0,1,Clear,sky is clear,2015-07-29 11:00:00,4307
None,298.29,0.0,0.0,1,Clear,sky is clear,2015-07-29 12:00:00,4400
None,299.12,0.0,0.0,1,Clear,sky is clear,2015-07-29 13:00:00,4756
None,299.75,0.0,0.0,40,Clouds,scattered clouds,2015-07-29 14:00:00,5071
None,300.06,0.0,0.0,40,Clouds,scattered clouds,2015-07-29 15:00:00,5445
None,300.17,0.0,0.0,40,Clouds,scattered clouds,2015-07-29 16:00:00,6177
None,300.0,0.0,0.0,1,Clear,sky is clear,2015-07-29 18:00:00,4531
None,299.23,0.0,0.0,1,Clear,sky is clear,2015-07-29 19:00:00,3467
None,298.01,0.0,0.0,1,Clear,sky is clear,2015-07-29 20:00:00,2872
None,296.05,0.0,0.0,1,Clear,sky is clear,2015-07-29 21:00:00,2975
None,294.93,0.0,0.0,1,Clear,sky is clear,2015-07-29 22:00:00,2068
None,294.06,0.0,0.0,1,Clear,sky is clear,2015-07-29 23:00:00,1181
None,293.3,0.0,0.0,1,Clear,sky is clear,2015-07-30 00:00:00,688
None,292.84,0.0,0.0,1,Clear,sky is clear,2015-07-30 01:00:00,418
None,291.99,0.0,0.0,1,Clear,sky is clear,2015-07-30 02:00:00,342
None,291.68,0.0,0.0,1,Clear,sky is clear,2015-07-30 03:00:00,362
None,290.57,0.0,0.0,1,Clear,sky is clear,2015-07-30 04:00:00,896
None,290.35,0.0,0.0,1,Clear,sky is clear,2015-07-30 05:00:00,2953
None,290.06,0.0,0.0,1,Clear,sky is clear,2015-07-30 06:00:00,5656
None,291.24,0.0,0.0,1,Clear,sky is clear,2015-07-30 07:00:00,5535
None,291.99,0.0,0.0,1,Clear,sky is clear,2015-07-30 08:00:00,5337
None,295.34,0.0,0.0,1,Clear,sky is clear,2015-07-30 09:00:00,4909
None,297.11,0.0,0.0,1,Clear,sky is clear,2015-07-30 10:00:00,4448
None,298.82,0.0,0.0,1,Clear,sky is clear,2015-07-30 11:00:00,4900
None,299.68,0.0,0.0,1,Clear,sky is clear,2015-07-30 12:00:00,5077
None,300.76,0.0,0.0,1,Clear,sky is clear,2015-07-30 13:00:00,5026
None,301.05,0.0,0.0,1,Clear,sky is clear,2015-07-30 14:00:00,5416
None,301.36,0.0,0.0,1,Clear,sky is clear,2015-07-30 15:00:00,5771
None,301.5,0.0,0.0,1,Clear,sky is clear,2015-07-30 16:00:00,6462
None,301.33,0.0,0.0,1,Clear,sky is clear,2015-07-30 17:00:00,6367
None,301.13,0.0,0.0,1,Clear,sky is clear,2015-07-30 18:00:00,4932
None,300.25,0.0,0.0,1,Clear,sky is clear,2015-07-30 19:00:00,3660
None,296.3,0.0,0.0,1,Clear,sky is clear,2015-07-30 21:00:00,3096
None,294.7,0.0,0.0,40,Clouds,scattered clouds,2015-07-30 22:00:00,2385
None,294.76,0.0,0.0,1,Clear,sky is clear,2015-07-30 23:00:00,1469
None,294.11,0.0,0.0,1,Clear,sky is clear,2015-07-31 00:00:00,766
None,293.1,0.0,0.0,1,Clear,sky is clear,2015-07-31 01:00:00,526
None,293.06,0.0,0.0,1,Clear,sky is clear,2015-07-31 02:00:00,376
None,292.31,0.0,0.0,1,Clear,sky is clear,2015-07-31 03:00:00,410
None,291.97,0.0,0.0,1,Clear,sky is clear,2015-07-31 04:00:00,847
None,290.71,0.0,0.0,1,Clear,sky is clear,2015-07-31 05:00:00,2798
None,290.61,0.0,0.0,1,Clear,sky is clear,2015-07-31 06:00:00,5505
None,291.19,0.0,0.0,1,Clear,sky is clear,2015-07-31 07:00:00,5890
None,292.91,0.0,0.0,1,Clear,sky is clear,2015-07-31 08:00:00,5192
None,293.94,0.0,0.0,1,Clear,sky is clear,2015-07-31 09:00:00,4699
None,296.57,0.0,0.0,1,Clear,sky is clear,2015-07-31 10:00:00,4632
None,297.79,0.0,0.0,1,Clear,sky is clear,2015-07-31 11:00:00,5128
None,298.63,0.0,0.0,1,Clear,sky is clear,2015-07-31 12:00:00,5710
None,299.44,0.0,0.0,1,Clear,sky is clear,2015-07-31 13:00:00,5272
None,299.84,0.0,0.0,1,Clear,sky is clear,2015-07-31 14:00:00,5750
None,300.15,0.0,0.0,1,Clear,sky is clear,2015-07-31 15:00:00,5740
None,300.1,0.0,0.0,1,Clear,sky is clear,2015-07-31 16:00:00,6132
None,300.1,0.0,0.0,1,Clear,sky is clear,2015-07-31 17:00:00,5537
None,299.73,0.0,0.0,1,Clear,sky is clear,2015-07-31 18:00:00,4730
None,299.17,0.0,0.0,1,Clear,sky is clear,2015-07-31 19:00:00,3623
None,297.25,0.0,0.0,1,Clear,sky is clear,2015-07-31 20:00:00,3050
None,296.15,0.0,0.0,40,Clouds,scattered clouds,2015-07-31 21:00:00,3249
None,293.38,0.0,0.0,1,Clear,sky is clear,2015-07-31 22:00:00,3385
None,293.05,0.0,0.0,1,Clear,sky is clear,2015-07-31 23:00:00,2368
None,292.19,0.0,0.0,40,Clouds,scattered clouds,2015-08-01 00:00:00,1338
None,291.57,0.0,0.0,40,Clouds,scattered clouds,2015-08-01 01:00:00,813
None,291.64,0.0,0.0,75,Clouds,broken clouds,2015-08-01 02:00:00,593
None,290.93,0.0,0.0,40,Clouds,scattered clouds,2015-08-01 03:00:00,397
None,290.23,0.0,0.0,40,Clouds,scattered clouds,2015-08-01 04:00:00,422
None,289.25,0.0,0.0,1,Clear,sky is clear,2015-08-01 05:00:00,778
None,288.99,0.0,0.0,1,Clear,sky is clear,2015-08-01 06:00:00,1427
None,290.08,0.0,0.0,1,Clear,sky is clear,2015-08-01 07:00:00,1753
None,292.96,0.0,0.0,1,Clear,sky is clear,2015-08-01 08:00:00,2361
None,293.99,0.0,0.0,1,Clear,sky is clear,2015-08-01 09:00:00,3209
None,297.21,0.0,0.0,1,Clear,sky is clear,2015-08-01 10:00:00,3618
None,298.19,0.0,0.0,1,Clear,sky is clear,2015-08-01 11:00:00,3680
None,300.2,0.0,0.0,1,Clear,sky is clear,2015-08-01 12:00:00,3926
None,300.78,0.0,0.0,36,Clouds,scattered clouds,2015-08-01 13:00:00,3485
None,301.6,0.0,0.0,36,Clouds,scattered clouds,2015-08-01 14:00:00,3623
None,301.66,0.0,0.0,36,Clouds,scattered clouds,2015-08-01 15:00:00,3765
None,301.72,0.0,0.0,36,Clouds,scattered clouds,2015-08-01 16:00:00,3734
None,301.74,0.0,0.0,36,Clouds,scattered clouds,2015-08-01 17:00:00,3512
None,301.58,0.0,0.0,1,Clear,sky is clear,2015-08-01 18:00:00,3171
None,300.97,0.0,0.0,1,Clear,sky is clear,2015-08-01 19:00:00,2619
None,299.05,0.0,0.0,1,Clear,sky is clear,2015-08-01 20:00:00,2563
None,298.33,0.0,0.0,1,Clear,sky is clear,2015-08-01 21:00:00,2646
None,296.99,0.0,0.0,1,Clear,sky is clear,2015-08-01 22:00:00,2260
None,296.79,0.0,0.0,1,Clear,sky is clear,2015-08-01 23:00:00,2076
None,296.5,0.0,0.0,1,Clear,sky is clear,2015-08-02 00:00:00,1412
None,296.13,0.0,0.0,1,Rain,light rain,2015-08-02 01:00:00,806
None,295.55,0.0,0.0,1,Clear,sky is clear,2015-08-02 02:00:00,640
None,295.2,0.0,0.0,1,Clear,sky is clear,2015-08-02 03:00:00,382
None,294.61,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2015-08-02 04:00:00,300
None,294.4,0.0,0.0,1,Clear,sky is clear,2015-08-02 05:00:00,480
None,294.27,0.0,0.0,1,Clear,sky is clear,2015-08-02 06:00:00,778
None,293.95,0.0,0.0,1,Clear,sky is clear,2015-08-02 07:00:00,981
None,294.71,0.0,0.0,40,Clouds,scattered clouds,2015-08-02 08:00:00,1593
None,296.65,0.0,0.0,1,Clear,sky is clear,2015-08-02 09:00:00,2461
None,297.82,0.0,0.0,1,Clear,sky is clear,2015-08-02 10:00:00,3194
None,298.95,0.0,0.0,1,Clear,sky is clear,2015-08-02 11:00:00,3959
None,299.69,0.0,0.0,90,Clouds,overcast clouds,2015-08-02 12:00:00,3853
None,300.25,0.0,0.0,1,Clear,sky is clear,2015-08-02 13:00:00,3903
None,300.71,0.0,0.0,40,Clouds,scattered clouds,2015-08-02 14:00:00,3857
None,300.96,0.0,0.0,40,Clouds,scattered clouds,2015-08-02 15:00:00,3944
None,301.01,0.0,0.0,40,Clouds,scattered clouds,2015-08-02 16:00:00,3942
None,300.45,0.0,0.0,40,Clouds,scattered clouds,2015-08-02 17:00:00,3945
None,299.59,0.0,0.0,1,Clear,sky is clear,2015-08-02 18:00:00,3482
None,298.54,0.0,0.0,1,Clear,sky is clear,2015-08-02 19:00:00,3096
None,296.84,0.0,0.0,1,Clear,sky is clear,2015-08-02 20:00:00,3007
None,294.78,0.0,0.0,1,Clear,sky is clear,2015-08-02 21:00:00,2694
None,293.01,0.0,0.0,1,Clear,sky is clear,2015-08-02 22:00:00,1869
None,291.7,0.0,0.0,1,Clear,sky is clear,2015-08-02 23:00:00,1156
None,290.71,0.0,0.0,1,Clear,sky is clear,2015-08-03 00:00:00,634
None,289.55,0.0,0.0,1,Clear,sky is clear,2015-08-03 01:00:00,433
None,288.91,0.0,0.0,1,Clear,sky is clear,2015-08-03 02:00:00,315
None,287.53,0.0,0.0,1,Clear,sky is clear,2015-08-03 03:00:00,354
None,287.21,0.0,0.0,1,Clear,sky is clear,2015-08-03 04:00:00,870
None,286.95,0.0,0.0,1,Clear,sky is clear,2015-08-03 05:00:00,2995
None,286.78,0.0,0.0,1,Clear,sky is clear,2015-08-03 06:00:00,5756
None,288.21,0.0,0.0,1,Clear,sky is clear,2015-08-03 07:00:00,5431
None,290.33,0.0,0.0,1,Clear,sky is clear,2015-08-03 08:00:00,5317
None,292.98,0.0,0.0,1,Clear,sky is clear,2015-08-03 09:00:00,4773
None,294.63,0.0,0.0,1,Clear,sky is clear,2015-08-03 10:00:00,4277
None,296.02,0.0,0.0,1,Clear,sky is clear,2015-08-03 11:00:00,4501
None,296.92,0.0,0.0,1,Clear,sky is clear,2015-08-03 12:00:00,4857
None,297.12,0.0,0.0,1,Clear,sky is clear,2015-08-03 13:00:00,4784
None,298.09,0.0,0.0,1,Clear,sky is clear,2015-08-03 14:00:00,5235
None,298.28,0.0,0.0,40,Clouds,scattered clouds,2015-08-03 15:00:00,5664
None,298.46,0.0,0.0,40,Clouds,scattered clouds,2015-08-03 16:00:00,6278
None,297.99,0.0,0.0,40,Clouds,scattered clouds,2015-08-03 17:00:00,5864
None,297.83,0.0,0.0,1,Clear,sky is clear,2015-08-03 18:00:00,4317
None,296.65,0.0,0.0,40,Clouds,scattered clouds,2015-08-03 19:00:00,3384
None,295.58,0.0,0.0,1,Clear,sky is clear,2015-08-03 20:00:00,2958
None,293.6,0.0,0.0,40,Clouds,scattered clouds,2015-08-03 21:00:00,2465
None,292.09,0.0,0.0,40,Clouds,scattered clouds,2015-08-03 22:00:00,1792
None,290.88,0.0,0.0,20,Clouds,few clouds,2015-08-03 23:00:00,1092
None,290.62,0.0,0.0,1,Clear,sky is clear,2015-08-04 00:00:00,603
None,289.34,0.0,0.0,1,Clear,sky is clear,2015-08-04 01:00:00,386
None,288.03,1.2,0.0,1,Rain,moderate rain,2015-08-04 02:00:00,293
None,287.45,0.0,0.0,1,Clear,sky is clear,2015-08-04 03:00:00,350
None,285.91,0.0,0.0,1,Clear,sky is clear,2015-08-04 04:00:00,908
None,285.84,0.0,0.0,1,Mist,mist,2015-08-04 05:00:00,3068
None,284.76,0.0,0.0,1,Mist,mist,2015-08-04 06:00:00,5839
None,286.99,0.0,0.0,1,Clear,sky is clear,2015-08-04 07:00:00,4467
None,288.19,0.0,0.0,1,Clear,sky is clear,2015-08-04 08:00:00,5243
None,292.87,0.0,0.0,1,Clear,sky is clear,2015-08-04 09:00:00,4910
None,295.14,0.0,0.0,1,Clear,sky is clear,2015-08-04 10:00:00,4291
None,296.55,0.0,0.0,1,Clear,sky is clear,2015-08-04 11:00:00,4828
None,296.76,0.0,0.0,1,Clear,sky is clear,2015-08-04 12:00:00,4906
None,298.43,0.0,0.0,1,Clear,sky is clear,2015-08-04 13:00:00,4792
None,299.43,0.0,0.0,75,Clouds,broken clouds,2015-08-04 14:00:00,5448
None,299.65,0.0,0.0,1,Clear,sky is clear,2015-08-04 15:00:00,5664
None,299.57,0.0,0.0,40,Clouds,scattered clouds,2015-08-04 16:00:00,6269
None,299.44,0.0,0.0,40,Clouds,scattered clouds,2015-08-04 17:00:00,5969
None,298.98,0.0,0.0,1,Clear,sky is clear,2015-08-04 18:00:00,4291
None,297.93,0.0,0.0,1,Clear,sky is clear,2015-08-04 19:00:00,3429
None,296.15,0.0,0.0,1,Clear,sky is clear,2015-08-04 20:00:00,2966
None,293.66,0.0,0.0,1,Haze,haze,2015-08-04 21:00:00,2592
None,291.83,0.0,0.0,1,Clear,sky is clear,2015-08-04 22:00:00,2107
None,290.19,0.0,0.0,1,Clear,sky is clear,2015-08-04 23:00:00,2327
None,289.38,0.0,0.0,1,Clear,sky is clear,2015-08-05 00:00:00,732
None,288.4,0.0,0.0,1,Clear,sky is clear,2015-08-05 01:00:00,440
None,288.27,0.0,0.0,1,Clear,sky is clear,2015-08-05 02:00:00,308
None,288.05,0.0,0.0,1,Clear,sky is clear,2015-08-05 03:00:00,384
None,287.54,0.0,0.0,1,Clear,sky is clear,2015-08-05 04:00:00,903
None,287.09,0.0,0.0,1,Clear,sky is clear,2015-08-05 05:00:00,3023
None,287.06,0.3,0.0,1,Rain,light rain,2015-08-05 06:00:00,5713
None,287.06,0.3,0.0,1,Mist,mist,2015-08-05 06:00:00,5713
None,288.08,0.0,0.0,1,Clear,sky is clear,2015-08-05 07:00:00,5473
None,290.27,0.0,0.0,1,Clear,sky is clear,2015-08-05 08:00:00,5417
None,291.26,0.0,0.0,20,Clouds,few clouds,2015-08-05 09:00:00,4917
None,294.32,0.0,0.0,1,Clear,sky is clear,2015-08-05 10:00:00,4588
None,296.58,0.0,0.0,1,Clear,sky is clear,2015-08-05 11:00:00,4771
None,297.17,0.0,0.0,40,Clouds,scattered clouds,2015-08-05 12:00:00,5064
None,298.76,0.0,0.0,40,Clouds,scattered clouds,2015-08-05 13:00:00,5088
None,299.17,0.0,0.0,75,Clouds,broken clouds,2015-08-05 14:00:00,5455
None,299.71,0.0,0.0,20,Clouds,few clouds,2015-08-05 15:00:00,5602
None,299.82,0.0,0.0,1,Clear,sky is clear,2015-08-05 16:00:00,6501
None,299.83,0.0,0.0,1,Clear,sky is clear,2015-08-05 17:00:00,6122
None,298.21,0.0,0.0,1,Clear,sky is clear,2015-08-05 19:00:00,3477
None,296.33,0.0,0.0,1,Clear,sky is clear,2015-08-05 20:00:00,3281
None,295.45,0.0,0.0,1,Haze,haze,2015-08-05 21:00:00,3066
None,292.99,0.9,0.0,1,Rain,light rain,2015-08-05 22:00:00,2505
None,292.32,0.3,0.0,1,Rain,light rain,2015-08-05 23:00:00,2560
None,292.12,0.0,0.0,1,Clear,sky is clear,2015-08-06 00:00:00,837
None,290.86,0.0,0.0,1,Clear,sky is clear,2015-08-06 01:00:00,461
None,290.2,0.0,0.0,1,Clear,sky is clear,2015-08-06 02:00:00,357
None,289.69,0.0,0.0,1,Clear,sky is clear,2015-08-06 03:00:00,369
None,289.5,0.0,0.0,1,Clear,sky is clear,2015-08-06 04:00:00,914
None,289.58,0.0,0.0,75,Clouds,broken clouds,2015-08-06 05:00:00,2939
None,290.19,0.0,0.0,40,Clouds,scattered clouds,2015-08-06 06:00:00,5805
None,290.78,0.0,0.0,40,Clouds,scattered clouds,2015-08-06 07:00:00,6027
None,291.97,0.0,0.0,90,Clouds,overcast clouds,2015-08-06 08:00:00,5316
None,292.7,0.0,0.0,90,Clouds,overcast clouds,2015-08-06 09:00:00,4884
None,293.56,0.51,0.0,90,Rain,light rain,2015-08-06 10:00:00,4767
None,293.75,12.7,0.0,90,Rain,heavy intensity rain,2015-08-06 11:00:00,4724
None,293.91,1.02,0.0,90,Rain,moderate rain,2015-08-06 12:00:00,5011
None,293.91,1.02,0.0,90,Thunderstorm,thunderstorm with light rain,2015-08-06 12:00:00,5011
None,295.19,0.0,0.0,75,Rain,light rain,2015-08-06 13:00:00,5064
None,295.39,0.0,0.0,75,Rain,light rain,2015-08-06 14:00:00,5410
None,295.39,0.0,0.0,75,Drizzle,light intensity drizzle,2015-08-06 14:00:00,5410
None,294.91,0.51,0.0,90,Rain,moderate rain,2015-08-06 15:00:00,5570
None,295.07,0.81,0.0,75,Rain,moderate rain,2015-08-06 16:00:00,6352
None,295.07,0.81,0.0,75,Drizzle,light intensity drizzle,2015-08-06 16:00:00,6352
None,295.07,0.51,0.0,90,Rain,moderate rain,2015-08-06 17:00:00,5958
None,295.28,0.0,0.0,40,Clouds,scattered clouds,2015-08-06 18:00:00,4417
None,295.19,3.56,0.0,90,Rain,moderate rain,2015-08-06 19:00:00,3467
None,295.0,6.1,0.0,90,Rain,heavy intensity rain,2015-08-06 20:00:00,2974
None,295.0,6.1,0.0,90,Mist,mist,2015-08-06 20:00:00,2974
None,295.0,6.1,0.0,90,Thunderstorm,thunderstorm with rain,2015-08-06 20:00:00,2974
None,294.68,4.38,0.0,90,Rain,heavy intensity rain,2015-08-06 21:00:00,3039
None,294.68,4.38,0.0,90,Mist,mist,2015-08-06 21:00:00,3039
None,294.68,4.38,0.0,90,Thunderstorm,proximity thunderstorm,2015-08-06 21:00:00,3039
None,294.35,1.03,0.0,75,Rain,moderate rain,2015-08-06 22:00:00,2296
None,294.35,1.03,0.0,75,Thunderstorm,thunderstorm with light rain,2015-08-06 22:00:00,2296
None,294.13,1.4,0.0,75,Rain,moderate rain,2015-08-06 23:00:00,1306
None,294.13,1.4,0.0,75,Thunderstorm,thunderstorm with light rain,2015-08-06 23:00:00,1306
None,294.01,2.54,0.0,40,Rain,heavy intensity rain,2015-08-07 00:00:00,721
None,293.54,3.54,0.0,90,Rain,heavy intensity rain,2015-08-07 01:00:00,452
None,293.54,3.54,0.0,90,Thunderstorm,proximity thunderstorm,2015-08-07 01:00:00,452
None,293.54,3.54,0.0,90,Mist,mist,2015-08-07 01:00:00,452
None,293.27,5.86,0.0,75,Rain,heavy intensity rain,2015-08-07 02:00:00,362
None,293.27,5.86,0.0,75,Thunderstorm,proximity thunderstorm,2015-08-07 02:00:00,362
None,293.37,0.3,0.0,90,Rain,heavy intensity rain,2015-08-07 03:00:00,354
None,293.37,0.3,0.0,90,Thunderstorm,proximity thunderstorm,2015-08-07 03:00:00,354
None,293.57,0.89,0.0,90,Rain,moderate rain,2015-08-07 04:00:00,817
None,293.53,1.27,0.0,90,Rain,heavy intensity rain,2015-08-07 05:00:00,2780
None,293.53,1.27,0.0,90,Mist,mist,2015-08-07 05:00:00,2780
None,293.45,0.0,0.0,90,Rain,light rain,2015-08-07 06:00:00,5347
None,293.43,0.25,0.0,90,Rain,light rain,2015-08-07 07:00:00,5926
None,293.43,0.25,0.0,90,Mist,mist,2015-08-07 07:00:00,5926
None,293.79,0.0,0.0,90,Clouds,overcast clouds,2015-08-07 08:00:00,5124
None,294.35,0.0,0.0,40,Clouds,scattered clouds,2015-08-07 09:00:00,4672
None,295.46,0.0,0.0,90,Mist,mist,2015-08-07 10:00:00,4393
None,295.95,0.0,0.0,90,Clouds,overcast clouds,2015-08-07 11:00:00,4830
None,296.61,0.0,0.0,75,Clouds,broken clouds,2015-08-07 12:00:00,4890
None,297.75,0.0,0.0,40,Clouds,scattered clouds,2015-08-07 13:00:00,4975
None,298.9,0.0,0.0,75,Clouds,broken clouds,2015-08-07 14:00:00,5499
None,299.49,0.0,0.0,40,Clouds,scattered clouds,2015-08-07 15:00:00,5826
None,299.88,0.0,0.0,75,Clouds,broken clouds,2015-08-07 16:00:00,6093
None,299.78,0.0,0.0,1,Clear,sky is clear,2015-08-07 17:00:00,5137
None,299.72,0.0,0.0,1,Clear,sky is clear,2015-08-07 18:00:00,4297
None,298.33,0.0,0.0,1,Clear,sky is clear,2015-08-07 19:00:00,3974
None,296.71,0.0,0.0,1,Clear,sky is clear,2015-08-07 20:00:00,3422
None,295.15,0.0,0.0,1,Clear,sky is clear,2015-08-07 21:00:00,3462
None,293.85,0.0,0.0,1,Clear,sky is clear,2015-08-07 22:00:00,3414
None,293.08,0.0,0.0,1,Clear,sky is clear,2015-08-07 23:00:00,2255
None,292.72,0.0,0.0,1,Mist,mist,2015-08-08 00:00:00,1414
None,292.32,0.0,0.0,1,Mist,mist,2015-08-08 01:00:00,935
None,291.71,0.0,0.0,1,Mist,mist,2015-08-08 02:00:00,705
None,291.53,0.0,0.0,1,Fog,fog,2015-08-08 03:00:00,446
None,291.53,0.0,0.0,1,Mist,mist,2015-08-08 03:00:00,446
None,291.5,0.0,0.0,75,Mist,mist,2015-08-08 04:00:00,463
None,291.7,0.0,0.0,40,Mist,mist,2015-08-08 05:00:00,797
None,291.7,0.0,0.0,1,Mist,mist,2015-08-08 06:00:00,1425
None,291.92,0.0,0.0,1,Mist,mist,2015-08-08 07:00:00,1831
None,292.53,0.0,0.0,90,Clouds,overcast clouds,2015-08-08 08:00:00,2549
None,292.76,0.0,0.0,75,Clouds,broken clouds,2015-08-08 09:00:00,3330
None,293.61,0.0,0.0,75,Rain,light rain,2015-08-08 10:00:00,3840
None,294.36,0.0,0.0,1,Rain,light rain,2015-08-08 11:00:00,4074
None,294.36,0.0,0.0,1,Drizzle,light intensity drizzle,2015-08-08 11:00:00,4074
None,295.95,0.0,0.0,75,Clouds,broken clouds,2015-08-08 12:00:00,4352
None,297.31,0.0,0.0,40,Clouds,scattered clouds,2015-08-08 13:00:00,4283
None,297.87,0.0,0.0,40,Clouds,scattered clouds,2015-08-08 14:00:00,4358
None,298.58,0.0,0.0,1,Clear,sky is clear,2015-08-08 15:00:00,4465
None,299.17,0.0,0.0,40,Clouds,scattered clouds,2015-08-08 16:00:00,4479
None,299.57,0.0,0.0,40,Clouds,scattered clouds,2015-08-08 17:00:00,4540
None,299.27,0.0,0.0,1,Clear,sky is clear,2015-08-08 18:00:00,4079
None,298.5,0.0,0.0,1,Clear,sky is clear,2015-08-08 19:00:00,3766
None,297.29,0.0,0.0,75,Rain,light rain,2015-08-08 20:00:00,3260
None,296.74,2.29,0.0,90,Rain,moderate rain,2015-08-08 21:00:00,3418
None,295.98,1.52,0.0,1,Rain,moderate rain,2015-08-08 22:00:00,3498
None,295.74,0.0,0.0,90,Rain,light rain,2015-08-08 23:00:00,2452
None,295.35,0.0,0.0,90,Rain,light rain,2015-08-09 00:00:00,1463
None,294.97,0.0,0.0,1,Clear,sky is clear,2015-08-09 01:00:00,942
None,294.72,0.0,0.0,1,Rain,light rain,2015-08-09 02:00:00,675
None,294.11,0.0,0.0,1,Rain,light rain,2015-08-09 03:00:00,407
None,294.11,0.0,0.0,1,Mist,mist,2015-08-09 03:00:00,407
None,293.77,0.0,0.0,75,Rain,light rain,2015-08-09 04:00:00,360
None,293.77,0.0,0.0,75,Mist,mist,2015-08-09 04:00:00,360
None,293.69,0.0,0.0,1,Mist,mist,2015-08-09 05:00:00,504
None,293.59,0.0,0.0,75,Mist,mist,2015-08-09 06:00:00,828
None,293.59,0.0,0.0,75,Fog,fog,2015-08-09 06:00:00,828
None,293.87,0.0,0.0,90,Mist,mist,2015-08-09 07:00:00,1092
None,294.01,0.0,0.0,75,Mist,mist,2015-08-09 08:00:00,1713
None,295.83,0.0,0.0,40,Clouds,scattered clouds,2015-08-09 09:00:00,2711
None,296.82,0.0,0.0,75,Clouds,broken clouds,2015-08-09 10:00:00,3359
None,297.71,0.0,0.0,90,Clouds,overcast clouds,2015-08-09 11:00:00,3828
None,298.3,0.0,0.0,90,Rain,light rain,2015-08-09 12:00:00,4602
None,297.06,7.87,0.0,90,Rain,heavy intensity rain,2015-08-09 13:00:00,4735
None,297.06,7.87,0.0,90,Thunderstorm,thunderstorm with heavy rain,2015-08-09 13:00:00,4735
None,295.28,6.47,0.0,90,Rain,heavy intensity rain,2015-08-09 14:00:00,4171
None,295.28,6.47,0.0,90,Thunderstorm,thunderstorm with rain,2015-08-09 14:00:00,4171
None,295.28,6.47,0.0,90,Mist,mist,2015-08-09 14:00:00,4171
None,294.23,2.61,0.0,75,Rain,moderate rain,2015-08-09 15:00:00,4175
